clues,cl_treatmentArm,cl_cov_movi,cl_cov_telcel,cl_cov_moviPct,cl_cov_telcelPct,cl_inst_clCat,cl_ent_clave_clCat,cl_ent_nombre_clCat,cl_jur_clave_clCat,cl_jur_nombre_clCat,cl_mun_clave_clCat,cl_mun_nombre_clCat,cl_loc_clave_clCat,cl_loc_nombre_clCat,cl_clase_nombre_clCat,cl_tipo_nombre_clCat,cl_nombre_clCat,cl_domicilio_clCat,cl_cp_clCat,cl_longitude,cl_latitude,cl_altitude
MCSSA009645,1,1,1,1,1,SSA,15,MÉXICO,10,ATIZAPÁN DE ZARAGOZA,60,NICOLÁS ROMERO,1,VILLA NICOLÁS ROMERO,UNIDAD DE CONSULTA EXTERNA,URBANO DE 06 NÚCLEOS BÁSICOS,TRAFICO NUEVO,AVENIDA EMILIANO ZAPATA SIN NÚMERO 0 TRAFICO (SANTA ANITA) PRIMERO DE MAYO Y SEGUNDA CERRADA DE EMILIANO ZAPATA,54400,-99.31416667,19.625,2400
MCSSA009650,2,1,1,1,1,SSA,15,MÉXICO,11,CUAUTITLÁN,109,TULTITLÁN,25,SAN PABLO DE LAS SALINAS,UNIDAD DE CONSULTA EXTERNA,URBANO DE 01 NÚCLEOS BÁSICOS,ALBORADA,PLATINO ENTRE COBRE Y PLATA SIN NÚMERO   ,54930,-99.09166667,19.66555556,2250
MCSSA009691,3,1,1,1,1,SSA,15,MÉXICO,13,TEOTIHUACÁN,2,ACOLMAN,15,TEPEXPAN,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,SAN MIGUEL TOTOLCINGO,VICENTE GUERRERO SIN NÚMERO  SAN MIGUEL TOTOLCINGO ,55899,-98.91444444,19.61361111,2250
MCSSA009872,2,1,1,1,1,SSA,15,MÉXICO,16,AMECAMECA,122,VALLE DE CHALCO SOLIDARIDAD,1,XICO,UNIDAD DE CONSULTA EXTERNA,URBANO DE 09 NÚCLEOS BÁSICOS,COL. DARÍO MARTÍNEZ,ANASTACIO BUSTAMANTE ESQUINA MORELOS SIN NÚMERO  DARIO MARTÍNEZ ,56619,-98.93888889,19.29166667,2220
MCSSA010065,0,1,1,1,1,SSA,15,MÉXICO,5,TOLUCA,118,ZINACANTEPEC,14,EL CÓPORO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,C.S. EL CÓPORO,AVENIDA VALLE DE BRAVO ESQUINA MONTERREY SIN NÚMERO   ,51380,-99.83472222,19.28444444,2990
MCSSA010140,0,1,1,1,1,SSA,15,MÉXICO,2,IXTLAHUACA,42,IXTLAHUACA,59,SAN FRANCISCO IXTLAHUACA,UNIDAD DE CONSULTA EXTERNA,RURAL DE 02 NÚCLEOS BÁSICOS,C.S. SAN FRANCISCO IXTLAHUACA,JUNTO A LA DELEGACIÓN    ,50780,-99.78833333,19.51111111,2650
MCSSA010333,3,1,1,1,1,SSA,15,MÉXICO,2,IXTLAHUACA,74,SAN FELIPE DEL PROGRESO,1,SAN FELIPE DEL PROGRESO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 02 NÚCLEOS BÁSICOS,"C.S. EL TUNAL, SAN FELIPE DEL PROGRESO",DON GERVASIO CONTRERAS GASCA SIN NÚMERO  EL TUNAL ,50640,-99.95111111,19.7125,2570
MCSSA015962,2,0,1,0,1,SSA,15,MÉXICO,1,ATLACOMULCO,64,EL ORO,9,LA CONCEPCIÓN (LA CONCEPCIÓN SEGUNDA),UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,LA CONCEPCIÓN SEGUNDA,A UN LADO DE LA DELEGACIÓN MUNICIPAL    ,50630,-100.0577778,19.795,2620
MCSSA016015,0,1,1,1,0.697389901,SSA,15,MÉXICO,8,TENANCINGO,119,ZUMPAHUACÁN,5,COLONIA GUADALUPE VICTORIA,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,C.S. COL. GUADALUPE VICTORIA,PLAZA CIVICA FRENTE A LA PRIMARIA SIN NÚMERO   ,51980,-99.47527778,18.76,1240
MCSSA016686,0,1,1,1,1,SSA,15,MÉXICO,2,IXTLAHUACA,124,SAN JOSÉ DEL RINCÓN,9,BARRIO EL PINTAL EL DEPÓSITO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,EL PINTAL,A UN COSTADO  DE LA PRIMARIA    ,50680,-100.1138889,19.53027778,2680
MCSSA016995,1,0,1,0,1,SSA,15,MÉXICO,1,ATLACOMULCO,85,TEMASCALCINGO,26,SAN JOSÉ SOLÍS,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,CENTRO DE SALUD SAN JOSE SOLIS,A UN COSTADO DE LA ESCUELA PRIMARIOA CENTRO   ,50400,-100.0538889,19.99833333,2370
MCSSA017333,0,0,1,0,1,SSA,15,MÉXICO,8,TENANCINGO,4,ALMOLOYA DE ALQUISIRAS,6,CUAUHTENCO,UNIDAD DE CONSULTA EXTERNA,CENTROS AVANZADOS DE ATENCIÓN PRIMARIA A LA SALUD (CAAPS),CEAPS ALMOLOYA DE ALQUISIRAS LEANDRO VALLE,AVENIDA LA PAZ  ALMOLOYA DE ALQUISIRAS SIN NÚMERO  CENTRO ,51860,-99.88527778,18.85388889,1980
MCSSA017386,3,1,1,1,1,SSA,15,MÉXICO,3,JILOTEPEC,71,POLOTITLÁN,1,POLOTITLÁN DE LA ILUSTRACIÓN,UNIDAD DE CONSULTA EXTERNA,CENTROS AVANZADOS DE ATENCIÓN PRIMARIA A LA SALUD (CAAPS),CEAPS POLOTITLAN,CAMINO VIEJO A SAN ANTONIO SIN NÚMERO   ,54200,-99.81472222,20.22305556,2300
MCSSA017415,2,1,1,1,1,SSA,15,MÉXICO,16,AMECAMECA,94,TEPETLIXPA,3,SAN ESTEBAN CUECUECUAUTITLA,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,CUECUECUAUTITLA,CHAPULTEPEC SIN NÚMERO  SAN ESTEBAN CUCUECUAUTITLA ,56885,-98.84333333,19.01361111,2340
MCSSA017456,3,1,1,1,1,SSA,15,MÉXICO,3,JILOTEPEC,3,ACULCO,15,JURICA,UNIDAD DE CONSULTA EXTERNA,RURAL DE 02 NÚCLEOS BÁSICOS,CENTRO DE SALUD JURICA,ENTRE DESVÍACION A ENCINILLAS Y CERCA DEL AUDITORIO SIN NÚMERO  CENTRO ,50370,-99.76388889,20.13472222,2510
MCSSA017543,1,0,1,0.665899396,1,SSA,15,MÉXICO,9,VALLE DE BRAVO,78,SANTO TOMÁS,1,SANTO TOMÁS DE LOS PLÁTANOS,UNIDAD DE CONSULTA EXTERNA,CENTROS AVANZADOS DE ATENCIÓN PRIMARIA A LA SALUD (CAAPS),CEAPS SANTO TOMAS DE LOS PLATANOS,NUEVO LEON ESQUINA VERACRUZ SIN NÚMERO  CENTRO ,51100,-100.2588889,19.18166667,1380
MCSSA018400,1,1,1,1,1,SSA,15,MÉXICO,1,ATLACOMULCO,1,ACAMBAY DE RUÍZ CASTAÑEDA,24,GANZDA,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,GANZDA,A UN COSTADO DE LA DELEGACIÓN SIN NÚMERO  CENTRO ,50300,-99.84888889,19.98888889,2800
MCSSA018511,3,0,1,0,1,SSA,15,MÉXICO,2,IXTLAHUACA,124,SAN JOSÉ DEL RINCÓN,1,SAN JOSÉ DEL RINCÓN CENTRO,UNIDAD DE CONSULTA EXTERNA,CENTROS AVANZADOS DE ATENCIÓN PRIMARIA A LA SALUD (CAAPS),CEAPS SAN JOSÉ DEL RINCÓN,CARRETERA A VILLA VICTORIA-EL ORO KM. 35    ,50660,-100.1525,19.66055556,2760
MCSSA018535,0,1,1,1,1,SSA,15,MÉXICO,5,TOLUCA,118,ZINACANTEPEC,58,SAN JUAN DE LAS HUERTAS,UNIDAD DE CONSULTA EXTERNA,CENTROS AVANZADOS DE ATENCIÓN PRIMARIA A LA SALUD (CAAPS),CEAPS SAN JUAN DE LAS HUERTAS,MORELOS 6  CENTRO ,51370,-99.75666667,19.24555556,2840
MCSSA018861,3,1,1,1,1,SSA,15,MÉXICO,5,TOLUCA,54,METEPEC,35,SAN GASPAR TLAHUELILPAN,UNIDAD DE CONSULTA EXTERNA,CENTROS AVANZADOS DE ATENCIÓN PRIMARIA A LA SALUD (CAAPS),CEAPS SAN GASPAR TLALHUELILPAN,DOS RÍOS ESQUINA PROLONGACIÓN CHIHUAHUA SIN NÚMERO  SAN GASPAR TLALHUELILPAN ,52140,-99.54666667,19.24166667,2570
PLIMO000020,0,1,1,1,1,IMSS-PROSPERA,21,PUEBLA,9,TEPEXI DE RODRÍGUEZ,1,ACAJETE,6,SAN AGUSTÍN TLAXCO,UNIDAD DE CONSULTA EXTERNA,NO ESPECIFICADO,SAN AGUSTÍN TLAXCO,DOMICILIO CONOCIDO    ,75114,-97.99138889,19.05861111,2340
PLIMO000283,2,1,1,1,1,IMSS-PROSPERA,21,PUEBLA,5,HUEJOTZINGO,19,ATLIXCO,76,SAN PEDRO BENITO JUÁREZ,UNIDAD DE CONSULTA EXTERNA,NO ESPECIFICADO,SAN PEDRO BENITO JUÁREZ,DOMICILIO CONOCIDO    ,74363,-98.55138889,18.94722222,2340
PLIMO000312,3,1,1,1,1,IMSS-PROSPERA,21,PUEBLA,4,SAN SALVADOR EL SECO,23,ATZITZINTLA,10,GUADALUPE XOCHILOMA,UNIDAD DE CONSULTA EXTERNA,NO ESPECIFICADO,GUADALUPE XOCHILOMA,DOMICILIO CONOCIDO    ,75540,-97.35444444,18.96805556,2940
PLIMO000406,3,0,0,0,0.415801078,IMSS-PROSPERA,21,PUEBLA,7,IZÚCAR DE MATAMOROS,33,COHUECAN,1,COHUECAN,UNIDAD DE CONSULTA EXTERNA,NO ESPECIFICADO,COHUECAN,DOMICILIO CONOCIDO    ,74520,-98.72111111,18.78583333,1725
PLIMO000621,2,1,1,1,1,IMSS-PROSPERA,21,PUEBLA,4,SAN SALVADOR EL SECO,45,CHALCHICOMULA DE SESMA,21,SANTA MARÍA TECHACHALCO,UNIDAD DE CONSULTA EXTERNA,NO ESPECIFICADO,SANTA MARÍA TECHACHALCO,DOMICILIO CONOCIDO    ,75530,-97.47055556,18.95416667,2520
PLIMO000650,0,0,1,0,1,IMSS-PROSPERA,21,PUEBLA,1,HUAUCHINANGO,49,CHICONCUAUTLA,1,CHICONCUAUTLA,UNIDAD DE CONSULTA EXTERNA,NO ESPECIFICADO,CHICONCUAUTLA,DOMICILIO CONOCIDO    ,73320,-97.93972222,20.09666667,1500
PLIMO000662,0,0,1,0,1,IMSS-PROSPERA,21,PUEBLA,4,SAN SALVADOR EL SECO,50,CHICHIQUILA,1,CHICHIQUILA,UNIDAD DE CONSULTA EXTERNA,NO ESPECIFICADO,CHICHIQUILA,DOMICILIO CONOCIDO    ,75090,-97.06666667,19.20111111,1790
PLIMO001012,2,0,1,0,1,IMSS-PROSPERA,21,PUEBLA,4,SAN SALVADOR EL SECO,67,GUADALUPE VICTORIA,12,QUECHULAC (SANTA CRUZ),UNIDAD DE CONSULTA EXTERNA,NO ESPECIFICADO,QUECHULAC (SANTA CRUZ),DOMICILIO CONOCIDO    ,75046,-97.3475,19.37333333,2360
PLIMO001176,3,0,1,0.039069436,1,IMSS-PROSPERA,21,PUEBLA,3,ZACAPOAXTLA,76,HUEYTAMALCO,1,HUEYTAMALCO,UNIDAD DE CONSULTA EXTERNA,NO ESPECIFICADO,HUEYTAMALCO,DOMICILIO CONOCIDO    ,73580,-97.28722222,19.93888889,900
PLIMO001473,0,0,1,0,1,IMSS-PROSPERA,21,PUEBLA,1,HUAUCHINANGO,89,JOPALA,1,JOPALA,UNIDAD DE CONSULTA EXTERNA,NO ESPECIFICADO,JOPALA,DOMICILIO CONOCIDO    ,73260,-97.69277778,20.16444444,540
PLIMO001630,3,1,1,1,1,IMSS-PROSPERA,21,PUEBLA,5,HUEJOTZINGO,106,OCOYUCAN,3,SAN BERNARDINO CHALCHIHUAPAN,UNIDAD DE CONSULTA EXTERNA,NO ESPECIFICADO,SAN BERNARDINO CHALCHIHUAPAN,DOMICILIO CONOCIDO    ,72850,-98.33694444,18.9725,2210
PLIMO001695,1,0,1,0,1,IMSS-PROSPERA,21,PUEBLA,1,HUAUCHINANGO,111,PANTEPEC,1,PANTEPEC,UNIDAD DE CONSULTA EXTERNA,NO ESPECIFICADO,"PANTEPEC (PANTEPEC, PUE)",DOMICILIO CONOCIDO    ,73020,-97.93916667,20.52305556,640
PLIMO001951,0,0,1,0,1,IMSS-PROSPERA,21,PUEBLA,4,SAN SALVADOR EL SECO,137,SAN NICOLÁS BUENOS AIRES,4,EMILIO PORTES GIL,UNIDAD DE CONSULTA EXTERNA,NO ESPECIFICADO,EMILIO PORTES GIL (SAN NICOLÁS BUENOS AIRES),DOMICILIO CONOCIDO    ,75030,-97.51,19.30833333,2400
PLIMO002144,2,0,1,0.116526611,0.957422972,IMSS-PROSPERA,21,PUEBLA,10,TEHUACÁN,156,TEHUACÁN,22,SANTA ANA TELOXTOC,UNIDAD DE CONSULTA EXTERNA,NO ESPECIFICADO,SANTA ANA TELOXTOC,DOMICILIO CONOCIDO    ,75856,-97.57888889,18.37944444,1870
PLIMO002185,1,0,0,0,0.602651358,IMSS-PROSPERA,21,PUEBLA,3,ZACAPOAXTLA,158,TENAMPULCO,1,TENAMPULCO,UNIDAD DE CONSULTA EXTERNA,NO ESPECIFICADO,TENAMPULCO,DOMICILIO CONOCIDO    ,73500,-97.4075,20.17166667,210
PLIMO002313,1,0,1,0,1,IMSS-PROSPERA,21,PUEBLA,4,SAN SALVADOR EL SECO,170,TEPEYAHUALCO,15,SAN JOSÉ ALCHICHICA,UNIDAD DE CONSULTA EXTERNA,NO ESPECIFICADO,SAN JOSÉ ALCHICHICA,DOMICILIO CONOCIDO    ,73996,-97.38888889,19.43583333,2340
PLIMO002424,0,0,1,0,1,IMSS-PROSPERA,21,PUEBLA,10,TEHUACÁN,177,TLACOTEPEC DE BENITO JUÁREZ,23,TEPETLACOLCO,UNIDAD DE CONSULTA EXTERNA,NO ESPECIFICADO,TEPETLACOLCO,DOMICILIO CONOCIDO    ,75680,-97.69222222,18.64027778,1900
PLIMO002564,1,0,0,0,0.106449597,IMSS-PROSPERA,21,PUEBLA,3,ZACAPOAXTLA,186,TLATLAUQUITEPEC,25,OYAMELES,UNIDAD DE CONSULTA EXTERNA,NO ESPECIFICADO,OYAMELES,DOMICILIO CONOCIDO    ,73909,-97.53277778,19.69638889,2840
PLIMO002704,2,0,1,0.105176665,1,IMSS-PROSPERA,21,PUEBLA,9,TEPEXI DE RODRÍGUEZ,193,TZICATLACOYAN,1,TZICATLACOYAN,UNIDAD DE CONSULTA EXTERNA,NO ESPECIFICADO,TZICATLACOYAN,DOMICILIO CONOCIDO    ,75300,-98.04638889,18.84166667,2000
PLIMO002996,1,0,1,0.043730091,0.944396198,IMSS-PROSPERA,21,PUEBLA,10,TEHUACÁN,209,ZAPOTITLÁN,1,ZAPOTITLÁN SALINAS,UNIDAD DE CONSULTA EXTERNA,NO ESPECIFICADO,ZAPOTITLÁN SALINAS,DOMICILIO CONOCIDO    ,75870,-97.47444444,18.33194444,1500
PLSSA000064,0,0,1,0.120931953,1,SSA,21,PUEBLA,3,ZACAPOAXTLA,2,ACATENO,25,JILIAPAN,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,CENTRO DE SALUD JILIAPAN,NO DISPONIBLE SIN NÚMERO  CENTRO ,73591,-97.19027778,20.07611111,160
PLSSA000134,0,0,1,0,1,SSA,21,PUEBLA,8,ACATLÁN,3,ACATLÁN,7,LA HUERTA,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,CENTRO DE SALUD LA HUERTA,CENTRAL HIDALGO 50  CENTRO ,74943,-98.01222222,18.25722222,1260
PLSSA000146,2,0,1,0,0.794397473,SSA,21,PUEBLA,8,ACATLÁN,3,ACATLÁN,12,SAN BERNARDO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,CENTRO DE SALUD SAN BERNARDO,CAMINO RURAL A GALEANA SIN NÚMERO  1A. SECCIÓN ,74940,-98.10361111,18.21333333,1280
PLSSA000175,3,0,0,0.44381386,0.44381386,SSA,21,PUEBLA,9,TEPEXI DE RODRÍGUEZ,4,ACATZINGO,6,NICOLÁS BRAVO,UNIDAD DE CONSULTA EXTERNA,URBANO DE 01 NÚCLEOS BÁSICOS,CENTRO DE SALUD  NICOLÁS BRAVO,NULL,75400,-97.82416667,19.01611111,2220
PLSSA000274,2,0,1,0,1,SSA,21,PUEBLA,1,HUAUCHINANGO,8,AHUAZOTEPEC,6,LAGUNA SECA,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,CENTRO DE SALUD LAGUNA SECA,AVENIDA PRINCIPAL   4A. SECCIÓN ,73180,-98.11722222,20.03388889,2260
PLSSA000373,0,0,0,0.0639643,0.664931178,SSA,21,PUEBLA,2,CHIGNAHUAPAN,16,AQUIXTLA,1,AQUIXTLA,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,CENTRO DE SALUD AQUIXTLA,CARRETERA CHIGNAHUAPAN-TETELA KM. 25    ,73620,-97.93638889,19.79777778,2180
PLSSA000496,0,0,0,0.048634492,0.048634492,SSA,21,PUEBLA,5,HUEJOTZINGO,22,ATZITZIHUACÁN,4,SAN JUAN TEJUPA,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,CENTRO DE SALUD SAN JUAN TEJUPA,MELCHOR OCAMPO SIN NÚMERO   ,74507,-98.54027778,18.85583333,1840
PLSSA000542,1,1,1,1,1,SSA,21,PUEBLA,5,HUEJOTZINGO,26,CALPAN,3,SAN MATEO OZOLCO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,CENTRO DE SALUD SAN MATEO OZOLCO,AVENIDA EL POPO SIN NÚMERO   ,74180,-98.51444444,19.10083333,2680
PLSSA000566,0,0,0,0,0.111683168,SSA,21,PUEBLA,7,IZÚCAR DE MATAMOROS,31,COATZINGO,1,COATZINGO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 02 NÚCLEOS BÁSICOS,CENTRO DE SALUD COATZINGO,MORELOS 3   ,74650,-98.17444444,18.61638889,1180
PLSSA000624,1,1,1,1,1,SSA,21,PUEBLA,10,TEHUACÁN,35,COXCATLÁN,2,CALIPAN,UNIDAD DE CONSULTA EXTERNA,URBANO DE 01 NÚCLEOS BÁSICOS,CENTRO DE SALUD CALIPAN,NULL,75985,-97.16388889,18.29583333,1120
PLSSA000641,0,0,1,0,0.962089717,SSA,21,PUEBLA,10,TEHUACÁN,35,COXCATLÁN,8,SAN JOSÉ TILAPA,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,CENTRO DE SALUD SAN JOSÉ TILAPA,ADOLFO LÓPEZ MATEOS 14   ,75981,-97.10277778,18.16166667,910
PLSSA000706,0,1,1,1,1,SSA,21,PUEBLA,5,HUEJOTZINGO,41,CUAUTLANCINGO,8,SANCTORUM,UNIDAD DE CONSULTA EXTERNA,URBANO DE 02 NÚCLEOS BÁSICOS,CENTRO DE SALUD SANCTORUM,NULL,72730,-98.25416667,19.09916667,2140
PLSSA000846,0,0,1,0,1,SSA,21,PUEBLA,4,SAN SALVADOR EL SECO,44,CUYOACO,20,SAN ANDRÉS PAYUCA,UNIDAD DE CONSULTA EXTERNA,URBANO DE 01 NÚCLEOS BÁSICOS,CENTRO DE SALUD SAN ANDRÉS PAYUCA,NULL,73982,-97.61833333,19.52638889,2380
PLSSA000880,3,1,1,1,1,SSA,21,PUEBLA,4,SAN SALVADOR EL SECO,45,CHALCHICOMULA DE SESMA,19,SAN MIGUEL OCOTENCO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,CENTRO DE SALUD SAN MIGUEL OCOTENCO,BENITO JUÁREZ 10   ,75525,-97.45138889,19.06694444,2600
PLSSA000904,0,0,1,0.539461315,1,SSA,21,PUEBLA,10,TEHUACÁN,46,CHAPULCO,1,CHAPULCO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 02 NÚCLEOS BÁSICOS,CENTRO DE SALUD CHAPULCO,VENUSTIANO CARRANZA Y JOSÉ MACHARR    ,75800,-97.41055556,18.62,1980
PLSSA000962,1,1,1,1,1,SSA,21,PUEBLA,5,HUEJOTZINGO,48,CHIAUTZINGO,4,SAN JUAN TETLA,UNIDAD DE CONSULTA EXTERNA,URBANO DE 02 NÚCLEOS BÁSICOS,CENTRO DE SALUD SAN JUAN TETLA,NULL,74155,-98.50222222,19.21527778,2480
PLSSA001073,0,0,1,0,1,SSA,21,PUEBLA,7,IZÚCAR DE MATAMOROS,51,CHIETLA,12,ESCAPE DE LAGUNILLAS,UNIDAD DE CONSULTA EXTERNA,URBANO DE 01 NÚCLEOS BÁSICOS,CENTRO DE SALUD ESCAPE DE LAGUNILLAS,NULL,9999,-98.66055556,18.48444444,1000
PLSSA001143,0,0,1,0,1,SSA,21,PUEBLA,2,CHIGNAHUAPAN,53,CHIGNAHUAPAN,13,SAN JOSÉ CORRAL BLANCO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,CENTRO DE SALUD CORRAL BLANCO,LOMA LINDA 31   ,73300,-98.1775,19.90972222,2840
PLSSA001242,1,0,1,0,1,SSA,21,PUEBLA,4,SAN SALVADOR EL SECO,58,CHILCHOTLA,1,RAFAEL J. GARCÍA,UNIDAD DE CONSULTA EXTERNA,URBANO DE 02 NÚCLEOS BÁSICOS,CENTRO DE SALUD RAFAEL J. GARCÍA,NULL,75070,-97.18222222,19.25611111,2180
PLSSA001295,3,0,1,0,1,SSA,21,PUEBLA,10,TEHUACÁN,61,ELOXOCHITLÁN,11,XONOTIPAN DE JUÁREZ,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,CENTRO DE SALUD XONOTIPAN DE JUÁREZ,PRINCIPAL SIN NÚMERO   ,75920,-96.89833333,18.49166667,780
PLSSA001336,2,0,1,0,0.974275887,SSA,21,PUEBLA,1,HUAUCHINANGO,64,FRANCISCO Z. MENA,1,METLALTOYUCA,UNIDAD DE CONSULTA EXTERNA,URBANO DE 01 NÚCLEOS BÁSICOS,CENTRO DE SALUD METLALTOYUCA,NULL,73000,-97.85194444,20.73555556,350
PLSSA001411,2,1,1,1,1,SSA,21,PUEBLA,5,HUEJOTZINGO,69,HUAQUECHULA,3,CACALOXÚCHITL,UNIDAD DE CONSULTA EXTERNA,URBANO DE 01 NÚCLEOS BÁSICOS,CENTRO DE SALUD CACALOXUCHITL,NULL,74375,-98.48638889,18.78722222,1620
PLSSA001522,2,1,1,1,1,SSA,21,PUEBLA,1,HUAUCHINANGO,71,HUAUCHINANGO,14,HUILACAPIXTLA,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,CENTRO DE SALUD HUILACAPIXTLA,FRENTE A LA IGLESIA    ,73160,-98.08277778,20.20555556,1680
PLSSA001744,0,0,1,0,1,SSA,21,PUEBLA,3,ZACAPOAXTLA,78,HUITZILAN DE SERDÁN,8,ZOYOTLA,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,CENTRO DE SALUD ZOYOTLA,RANCHERIA ZOYOTLA CERCA DE LA ESCUELA    ,73450,-97.69388889,19.92777778,1160
PLSSA001942,2,1,1,0.929989159,1,SSA,21,PUEBLA,7,IZÚCAR DE MATAMOROS,85,IZÚCAR DE MATAMOROS,15,SAN LUCAS COLUCAN,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,CENTRO DE SALUD SAN LUCAS COLUCAN,BENITO JUÁREZ 24   ,74577,-98.47972222,18.50916667,1220
PLSSA001966,3,0,1,0,1,SSA,21,PUEBLA,1,HUAUCHINANGO,86,JALPAN,4,AGUA LINDA,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,CENTRO DE SALUD AGUA LINDA,CARRETERA A PANTEPEC SIN NÚMERO   ,73160,-97.8675,20.44555556,580
PLSSA002000,0,0,1,0,0.996450424,SSA,21,PUEBLA,7,IZÚCAR DE MATAMOROS,87,JOLALPAN,1,JOLALPAN,UNIDAD DE CONSULTA EXTERNA,URBANO DE 02 NÚCLEOS BÁSICOS,CENTRO DE SALUD JOLALPAN,NULL,74710,-98.84527778,18.32138889,820
PLSSA002094,1,0,1,0,1,SSA,21,PUEBLA,4,SAN SALVADOR EL SECO,93,LAFRAGUA,7,TLANALAPAN,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,CENTRO DE SALUD TLANALAPAN,CERCA DE LA TELESECUNDARIA TLANALAPA    ,75060,-97.27611111,19.25055556,2980
PLSSA002152,0,0,0,0,0.111596011,SSA,21,PUEBLA,4,SAN SALVADOR EL SECO,96,MAZAPILTEPEC DE JUÁREZ,1,MAZAPILTEPEC DE JUÁREZ,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,CENTRO DE SALUD MAZAPILTEPEC DE JUÁREZ,AVENIDA 5 DE FEBRERO SIN NÚMERO  CENTRO ,73780,-97.70166667,19.12027778,2400
PLSSA002176,0,0,0,0.030636763,0.668201864,SSA,21,PUEBLA,9,TEPEXI DE RODRÍGUEZ,98,MOLCAXAC,1,MOLCAXAC,UNIDAD DE CONSULTA EXTERNA,RURAL DE 02 NÚCLEOS BÁSICOS,CENTRO DE SALUD MOLCAXAC,CALLE 3 SUR 8  BARRIO SAN PEDRO ,75650,-97.91111111,18.73833333,1840
PLSSA002251,0,1,1,1,1,SSA,21,PUEBLA,5,HUEJOTZINGO,102,NEALTICAN,1,SAN BUENAVENTURA NEALTICAN,UNIDAD DE CONSULTA EXTERNA,URBANO DE 02 NÚCLEOS BÁSICOS,CENTRO DE SALUD NEALTICAN,NULL,74300,-98.42888889,19.05166667,2220
PLSSA002333,1,0,1,0,1,SSA,21,PUEBLA,3,ZACAPOAXTLA,107,OLINTLA,8,VICENTE GUERRERO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,CENTRO DE SALUD VICENTE GUERRERO,FRANCISCO SARABIA SIN NÚMERO  2A. SECCIÓN ,73406,-97.65444444,20.125,500
PLSSA002350,1,0,1,0,1,SSA,21,PUEBLA,4,SAN SALVADOR EL SECO,108,ORIENTAL,1,ORIENTAL,UNIDAD DE CONSULTA EXTERNA,URBANO DE 03 NÚCLEOS BÁSICOS,CENTRO DE SALUD ORIENTAL,NULL,75020,-97.62,19.37611111,2360
PLSSA002386,0,0,1,0,1,SSA,21,PUEBLA,1,HUAUCHINANGO,109,PAHUATLÁN,19,ZOYATLA DE GUERRERO,UNIDAD DE CONSULTA EXTERNA,RURAL DE 01 NÚCLEO BÁSICO,CENTRO DE SALUD ZOYATLA DE GUERRERO,POR LA ESCUELA PRIMARIA   1A. SECCIÓN ,73200,-98.12916667,20.30138889,1220
PLSSA002741,1,1,1,1,1,SSA,21,PUEBLA,6,PUEBLA,114,PUEBLA,1,HERÓICA PUEBLA DE ZARAGOZA,UNIDAD DE CONSULTA EXTERNA,URBANO DE 03 NÚCLEOS BÁSICOS,CENTRO DE SALUD URBANO SAN PEDRO TEPEYAC,NULL,72210,-98.1975,19.04527778,2135
